מפעל,רכיב עלות,סוג תמחיר,מרכז עבודה,תאריך עדכון, עלות לסוג תמחיר 1 , עלות לסוג תמחיר 5 , עלות לסוג תמחיר 6 ,עלות לסוג תמחיר 7,מחלקה,,,
100,B01,5,WC280654,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC280670,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC280673,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286059,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286060,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286061,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286062,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286063,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286064,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286065,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286066,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286067,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286068,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC286069,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290671,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290677,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290685,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290687,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290688,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC290696,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC294688,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC294689,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC300624,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC300697,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC300701,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC300703,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC300706,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC302901,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC302902,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC304868,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC310001,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC314941,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320001,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320002,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320003,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320717,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320722,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320726,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320727,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC320733,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330051,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330052,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330734,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330737,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330738,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330739,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330740,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330741,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC330808,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC335140,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC340744,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC340745,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC340755,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC340872,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC349101,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC349102,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC350102,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC350773,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC350971,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC350972,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC355220,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC355250,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC359103,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360048,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360491,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360783,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360785,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360786,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360792,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360795,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360797,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC360799,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC365309,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC369104,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC370800,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC370816,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC370825,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC370829,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC371087,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC375315,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380201,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380846,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380847,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380848,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380851,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380854,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380855,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC385383,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC385391,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC385403,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC834696,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC865850,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC865851,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC865852,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC916465,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC916466,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC916498,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC916499,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC916514,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC920871,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC920891,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC926625,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC936677,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC940341,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC940351,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC940651,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC940661,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC960187,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC960211,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC960841,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC968714,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC970311,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC970851,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC978823,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC980311,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC980329,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC980333,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC980363,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC981272,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC999076,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBABY01,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBABY02,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBDT1Z,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY01,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY02,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY03,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY04,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY05,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY06,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY07,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY08,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY09,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY10,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY11,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY12,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY13,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY14,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY15,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY16,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY17,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY18,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY19,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY19,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY20,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODY20,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODYAL,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCBODYLB,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHLBGXL,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL01,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL02,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL03,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL04,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL05,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL06,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL07,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL08,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDL09,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCHNDLAL,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCPLUG01,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCPLUG02,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCPLUG11,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCPLUG12,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WCROTO36,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WVBODYLB,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WZ220559,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC380866,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC390877,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC390882,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC390883,, -   , 2.17 ,,,תבניות,,,
100,B01,5,WC390884,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WCBODY19,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY20,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC001048,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC001048,, -   , 1.20 ,,,תבניות,,,
100,B12,1,WC001051,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC001380,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC002003,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC200031,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC200470,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC200477,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC204011,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC204044,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC210535,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC210536,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC210537,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC214175,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220547,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220549,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220555,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220556,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220559,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC220701,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC224211,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC230307,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC230567,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC230569,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC230571,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC230861,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC240570,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC240573,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC240601,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC244302,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC250389,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC250605,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC250606,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC250613,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC256567,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC260610,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC260611,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC264471,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC270511,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC270628,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC274544,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC274545,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280001,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280002,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280101,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280102,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280103,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280104,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280105,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280106,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280107,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280108,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280109,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280110,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280111,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280456,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280654,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280670,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC280673,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286059,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286060,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286061,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286062,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286063,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286064,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286065,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286066,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286067,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286068,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC286069,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290671,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290677,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290685,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290687,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290688,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC290696,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC294688,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC294689,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC300624,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC300697,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC300701,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC300703,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC300706,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC302901,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC302902,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC304868,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC310001,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC314941,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320001,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320002,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320003,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320717,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320722,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320726,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320727,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC320733,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330051,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330052,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330734,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330737,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330738,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330739,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330740,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330741,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC330808,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC335140,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC340744,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC340745,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC340755,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC340872,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC349101,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC349102,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC350102,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC350773,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC350971,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC350972,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC355220,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC355250,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC359103,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360048,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360491,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360783,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360785,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360786,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360792,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360795,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360797,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC360799,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC365309,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC369104,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC370800,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC370816,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC370825,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC370829,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC371087,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC375315,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380201,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380846,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380847,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380848,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380851,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380854,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380855,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC385383,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC385391,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC385403,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC834696,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC865850,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC865851,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC865852,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC916465,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC916466,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC916498,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC916499,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC916514,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC920871,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC920891,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC926625,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC936677,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC940341,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC940351,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC940651,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC940661,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC960187,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC960211,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC960841,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC968714,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC970311,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC970851,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC978823,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC980311,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC980329,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC980333,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC980363,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC981272,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC999076,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBABY01,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBABY02,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBDT1Z,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY01,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY02,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY03,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY04,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY05,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY06,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY07,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY08,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY09,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY10,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY11,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY12,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY13,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY14,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY15,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY16,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY17,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY19,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODY20,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODYAL,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCBODYLB,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHLBGXL,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL01,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL02,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL03,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL04,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL05,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL06,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL07,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL08,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDL09,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCHNDLAL,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCPLUG01,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCPLUG02,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCPLUG11,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCPLUG12,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WCROTO36,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WVBODYLB,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WZ220559,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC380866,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC390877,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC390882,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC390883,, 3.88 , -   ,,,תבניות,,,
100,B12,1,WC390884,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC001051,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC001380,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC002003,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC200031,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC200470,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC200477,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC204011,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC204044,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC210535,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC210536,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC210537,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC214175,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220547,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220549,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220555,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220556,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220559,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC220701,, -   , 1.20 ,,,תבניות,,,
100,B12,5,WC224211,, -   , 1.20 ,,,תבניות,,,
